camera_id,timestamp,total_vehicles,vehicles_per_mpx,hour,weekday,hour_sin,hour_cos,weekday_sin,weekday_cos,cluster,cluster_label
4703,2025-10-19 13:19:00,4,0.0449,13,6,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 13:24:00,6,0.0502,13,6,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 13:29:00,4,0.0278,13,6,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 13:34:00,6,0.0506,13,6,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 13:39:00,6,0.0453,13,6,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 13:44:00,6,0.0469,13,6,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 13:49:00,7,0.0612,13,6,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 13:54:00,4,0.0241,13,6,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 13:59:00,2,0.0357,13,6,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 14:04:00,3,0.0153,14,6,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 14:09:00,5,0.0539,14,6,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 14:14:00,2,0.0062,14,6,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 14:19:00,2,0.0105,14,6,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 14:24:00,4,0.0316,14,6,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 14:29:00,5,0.0618,14,6,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 14:34:00,5,0.0644,14,6,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 14:39:00,2,0.0402,14,6,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 14:44:00,3,0.039,14,6,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 14:49:00,0,0.0,14,6,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 14:54:00,0,0.0,14,6,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 14:59:00,1,0.0086,14,6,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 15:04:00,3,0.0301,15,6,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 15:09:00,2,0.02,15,6,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,2,Very Light
